sale_id,date,product_id,customer_id,quantity,unit_price,total_amount
S03871,2024-11-05,P015,C002,2,6.16,12.32
S03872,2024-11-05,P002,C001,1,31.25,31.25
S03873,2024-11-05,P014,C002,6,186.34,1118.04
S03874,2024-11-05,P006,C012,4,256.08,1024.32
S03875,2024-11-06,P005,C003,6,354.3,2125.8
S03876,2024-11-06,P006,C019,8,249.37,1994.96
S03877,2024-11-06,P012,C006,5,196.06,980.3
S03878,2024-11-06,P013,C018,3,156.0,468.0
S03879,2024-11-06,P003,C006,7,48.08,336.56
S03880,2024-11-06,P015,C020,7,5.79,40.53
S03881,2024-11-06,P009,C016,5,13.24,66.2
S03882,2024-11-06,P015,C008,2,6.09,12.18
S03883,2024-11-07,P015,C015,2,6.14,12.28
S03884,2024-11-07,P003,C013,8,49.39,395.12
S03885,2024-11-07,P003,C001,10,50.93,509.3
S03886,2024-11-07,P014,C012,8,181.52,1452.16
S03887,2024-11-07,P003,C015,1,52.34,52.34
S03888,2024-11-07,P011,C019,6,83.07,498.42
S03889,2024-11-07,P002,C012,2,29.02,58.04
S03890,2024-11-07,P010,C010,7,9.36,65.52
S03891,2024-11-08,P015,C007,6,5.87,35.22
S03892,2024-11-08,P013,C003,6,151.53,909.18
S03893,2024-11-08,P013,C016,1,151.82,151.82
S03894,2024-11-08,P010,C014,3,8.87,26.61
S03895,2024-11-08,P005,C007,9,342.3,3080.7
S03896,2024-11-08,P009,C001,8,12.75,102.0
S03897,2024-11-08,P003,C002,4,50.99,203.96
S03898,2024-11-09,P008,C014,6,38.15,228.9
S03899,2024-11-09,P012,C015,2,196.65,393.3
S03900,2024-11-09,P001,C005,10,1236.38,12363.8
S03901,2024-11-09,P010,C001,5,8.88,44.4
S03902,2024-11-09,P015,C016,7,5.92,41.44
S03903,2024-11-09,P012,C009,7,196.7,1376.9
S03904,2024-11-09,P013,C017,7,148.6,1040.2
S03905,2024-11-09,P006,C005,6,255.47,1532.82
S03906,2024-11-09,P009,C007,8,12.71,101.68
S03907,2024-11-10,P015,C015,2,6.17,12.34
S03908,2024-11-10,P015,C011,9,6.23,56.07
S03909,2024-11-10,P001,C005,2,1266.58,2533.16
S03910,2024-11-10,P003,C012,2,48.26,96.52
S03911,2024-11-10,P013,C008,2,155.44,310.88
S03912,2024-11-10,P001,C001,6,1348.11,8088.66
S03913,2024-11-10,P010,C003,3,9.06,27.18
S03914,2024-11-11,P011,C011,2,80.89,161.78
S03915,2024-11-11,P001,C005,4,1354.33,5417.32
S03916,2024-11-11,P015,C003,3,5.75,17.25
S03917,2024-11-11,P002,C001,7,30.86,216.02
S03918,2024-11-11,P004,C007,1,91.94,91.94
S03919,2024-11-11,P007,C011,9,484.62,4361.58
S03920,2024-11-11,P014,C007,8,181.89,1455.12
S03921,2024-11-11,P003,C016,5,51.15,255.75
S03922,2024-11-11,P010,C002,8,8.71,69.68
S03923,2024-11-11,P001,C003,3,1361.63,4084.89
S03924,2024-11-12,P003,C018,10,52.35,523.5
S03925,2024-11-12,P012,C004,2,193.75,387.5
S03926,2024-11-12,P014,C011,4,173.91,695.64
S03927,2024-11-12,P011,C019,5,80.8,404.0
S03928,2024-11-12,P009,C010,4,12.89,51.56
S03929,2024-11-12,P014,C012,4,180.54,722.16
S03930,2024-11-12,P011,C009,5,82.02,410.1
S03931,2024-11-12,P002,C002,2,29.97,59.94
S03932,2024-11-12,P015,C002,10,6.14,61.4
S03933,2024-11-13,P002,C015,1,31.42,31.42
S03934,2024-11-13,P011,C003,6,80.7,484.2
S03935,2024-11-13,P015,C012,10,6.1,61.0
S03936,2024-11-13,P002,C019,5,30.67,153.35
S03937,2024-11-13,P006,C015,6,256.04,1536.24
S03938,2024-11-13,P008,C012,8,39.19,313.52
S03939,2024-11-13,P008,C011,9,41.99,377.91
S03940,2024-11-13,P004,C008,10,87.03,870.3
S03941,2024-11-13,P012,C012,7,199.29,1395.03
S03942,2024-11-13,P008,C011,7,39.84,278.88
S03943,2024-11-14,P008,C005,3,40.94,122.82
S03944,2024-11-14,P007,C014,1,518.66,518.66
S03945,2024-11-14,P013,C011,7,157.34,1101.38
S03946,2024-11-14,P011,C005,7,78.92,552.44
S03947,2024-11-14,P007,C006,3,504.64,1513.92
S03948,2024-11-14,P003,C007,2,47.57,95.14
S03949,2024-11-14,P008,C005,5,39.34,196.7
S03950,2024-11-14,P001,C016,7,1255.57,8788.99
S03951,2024-11-14,P014,C018,5,175.09,875.45
S03952,2024-11-14,P008,C020,8,39.72,317.76
S03953,2024-11-15,P008,C002,6,41.84,251.04
S03954,2024-11-15,P002,C011,8,30.31,242.48
S03955,2024-11-15,P003,C008,9,52.21,469.89
S03956,2024-11-15,P013,C007,7,149.85,1048.95
S03957,2024-11-15,P005,C006,6,354.56,2127.36
S03958,2024-11-15,P011,C020,7,80.88,566.16
S03959,2024-11-15,P010,C005,9,8.79,79.11
S03960,2024-11-15,P012,C012,3,197.38,592.14
S03961,2024-11-16,P002,C001,8,29.6,236.8
S03962,2024-11-16,P004,C007,6,91.68,550.08
S03963,2024-11-16,P015,C011,8,6.16,49.28
S03964,2024-11-16,P009,C011,10,13.37,133.7
S03965,2024-11-16,P012,C007,3,209.3,627.9
S03966,2024-11-16,P013,C019,4,153.11,612.44
S03967,2024-11-16,P010,C008,4,8.98,35.92
S03968,2024-11-16,P008,C001,6,40.03,240.18
S03969,2024-11-16,P002,C013,3,30.36,91.08
S03970,2024-11-16,P002,C017,8,29.88,239.04
S03971,2024-11-17,P005,C003,8,346.13,2769.04
S03972,2024-11-17,P004,C009,3,88.76,266.28
S03973,2024-11-17,P013,C002,8,146.19,1169.52
S03974,2024-11-17,P011,C001,6,78.84,473.04
S03975,2024-11-17,P010,C016,9,8.67,78.03
S03976,2024-11-17,P005,C011,8,366.97,2935.76
S03977,2024-11-17,P010,C018,4,9.28,37.12
S03978,2024-11-17,P011,C007,10,80.83,808.3
S03979,2024-11-17,P005,C002,4,350.81,1403.24
S03980,2024-11-17,P009,C010,4,13.37,53.48
S03981,2024-11-17,P007,C001,5,488.04,2440.2
S03982,2024-11-17,P003,C010,1,47.63,47.63
S03983,2024-11-18,P013,C014,2,148.02,296.04
S03984,2024-11-18,P013,C005,8,151.88,1215.04
S03985,2024-11-18,P009,C006,10,12.92,129.2
S03986,2024-11-18,P006,C004,5,248.89,1244.45
S03987,2024-11-18,P004,C020,8,88.05,704.4
S03988,2024-11-18,P010,C005,6,9.4,56.4
S03989,2024-11-18,P002,C002,6,30.15,180.9
S03990,2024-11-18,P006,C005,6,258.28,1549.68
S03991,2024-11-18,P007,C018,1,506.43,506.43
S03992,2024-11-18,P011,C011,7,77.41,541.87
S03993,2024-11-18,P010,C002,5,8.83,44.15
S03994,2024-11-18,P013,C019,1,155.74,155.74
S03995,2024-11-19,P012,C005,8,191.27,1530.16
S03996,2024-11-19,P002,C005,3,28.8,86.4
S03997,2024-11-19,P003,C008,2,51.26,102.52
S03998,2024-11-19,P006,C011,2,247.81,495.62
S03999,2024-11-19,P013,C003,8,148.5,1188.0
S04000,2024-11-19,P001,C017,7,1318.43,9229.01
S04001,2024-11-19,P007,C005,9,516.13,4645.17
S04002,2024-11-20,P008,C006,2,41.04,82.08
S04003,2024-11-20,P014,C009,4,175.3,701.2
S04004,2024-11-20,P011,C018,1,76.41,76.41
S04005,2024-11-20,P014,C008,8,171.75,1374.0
S04006,2024-11-20,P004,C008,3,94.08,282.24
S04007,2024-11-20,P003,C017,6,49.1,294.6
S04008,2024-11-20,P013,C013,1,150.14,150.14
S04009,2024-11-20,P005,C016,1,355.93,355.93
S04010,2024-11-21,P007,C018,2,477.0,954.0
S04011,2024-11-21,P010,C002,4,8.75,35.0
S04012,2024-11-21,P008,C001,6,40.8,244.8
S04013,2024-11-21,P010,C012,9,9.35,84.15
S04014,2024-11-21,P003,C013,4,48.25,193.0
S04015,2024-11-21,P001,C020,5,1269.52,6347.6
S04016,2024-11-21,P006,C017,7,241.49,1690.43
S04017,2024-11-21,P004,C020,5,88.5,442.5
S04018,2024-11-21,P006,C009,7,240.47,1683.29
S04019,2024-11-21,P005,C015,1,348.08,348.08
S04020,2024-11-21,P011,C017,7,77.63,543.41
S04021,2024-11-21,P002,C002,7,30.9,216.3
S04022,2024-11-22,P015,C007,4,6.15,24.6
S04023,2024-11-22,P012,C010,4,207.72,830.88
S04024,2024-11-22,P014,C010,6,179.34,1076.04
S04025,2024-11-22,P011,C008,10,83.11,831.1
S04026,2024-11-22,P014,C009,4,180.19,720.76
S04027,2024-11-22,P005,C001,4,361.53,1446.12
S04028,2024-11-22,P014,C011,4,179.98,719.92
S04029,2024-11-22,P012,C013,6,199.15,1194.9
S04030,2024-11-22,P007,C020,3,521.03,1563.09
S04031,2024-11-22,P008,C018,10,39.13,391.3
S04032,2024-11-22,P011,C008,2,80.92,161.84
S04033,2024-11-22,P015,C001,1,6.06,6.06
S04034,2024-11-23,P005,C001,5,348.07,1740.35
S04035,2024-11-23,P012,C019,3,191.94,575.82
S04036,2024-11-23,P006,C007,4,261.76,1047.04
S04037,2024-11-23,P012,C012,2,195.59,391.18
S04038,2024-11-23,P011,C001,5,82.15,410.75
S04039,2024-11-23,P015,C004,5,5.78,28.9
S04040,2024-11-23,P008,C007,2,41.67,83.34
S04041,2024-11-24,P011,C001,8,77.39,619.12
S04042,2024-11-24,P002,C003,4,29.86,119.44
S04043,2024-11-24,P015,C019,9,5.85,52.65
S04044,2024-11-24,P001,C019,8,1243.22,9945.76
S04045,2024-11-24,P012,C005,4,191.29,765.16
S04046,2024-11-24,P011,C013,1,76.29,76.29
S04047,2024-11-24,P007,C015,7,483.74,3386.18
S04048,2024-11-24,P001,C019,1,1320.35,1320.35
S04049,2024-11-24,P013,C009,5,153.27,766.35
S04050,2024-11-24,P004,C009,1,91.53,91.53
S04051,2024-11-24,P014,C007,4,183.4,733.6
S04052,2024-11-24,P013,C001,1,155.59,155.59
S04053,2024-11-25,P009,C016,4,13.27,53.08
S04054,2024-11-25,P012,C002,5,197.27,986.35
S04055,2024-11-25,P010,C012,8,9.28,74.24
S04056,2024-11-25,P009,C006,6,13.2,79.2
S04057,2024-11-25,P006,C018,9,241.13,2170.17
S04058,2024-11-25,P012,C012,7,193.47,1354.29
S04059,2024-11-25,P007,C012,8,524.17,4193.36
S04060,2024-11-25,P013,C010,3,154.7,464.1
S04061,2024-11-25,P013,C016,9,148.61,1337.49
S04062,2024-11-25,P007,C003,10,487.65,4876.5
S04063,2024-11-26,P006,C012,8,248.76,1990.08
S04064,2024-11-26,P009,C006,1,12.79,12.79
S04065,2024-11-26,P015,C005,10,5.9,59.0
S04066,2024-11-26,P011,C006,10,77.11,771.1
S04067,2024-11-26,P014,C007,7,172.46,1207.22
S04068,2024-11-26,P007,C004,9,502.19,4519.71
S04069,2024-11-26,P009,C004,10,12.35,123.5
S04070,2024-11-26,P015,C018,3,6.13,18.39
S04071,2024-11-27,P012,C011,8,192.33,1538.64
S04072,2024-11-27,P012,C012,9,208.73,1878.57
S04073,2024-11-27,P009,C013,4,13.09,52.36
S04074,2024-11-27,P012,C014,2,194.51,389.02
S04075,2024-11-27,P011,C015,3,82.66,247.98
S04076,2024-11-27,P015,C007,1,6.23,6.23
S04077,2024-11-27,P009,C004,8,12.53,100.24
S04078,2024-11-27,P002,C010,4,30.76,123.04
S04079,2024-11-27,P005,C007,9,354.83,3193.47
S04080,2024-11-27,P014,C007,1,171.28,171.28
S04081,2024-11-27,P005,C004,4,338.99,1355.96
S04082,2024-11-27,P013,C003,2,146.29,292.58
S04083,2024-11-28,P007,C012,7,475.52,3328.64
S04084,2024-11-28,P010,C010,6,8.89,53.34
S04085,2024-11-28,P004,C010,7,91.06,637.42
S04086,2024-11-28,P015,C016,10,6.05,60.5
S04087,2024-11-28,P011,C016,1,79.99,79.99
S04088,2024-11-28,P006,C001,5,255.01,1275.05
S04089,2024-11-28,P014,C013,9,184.85,1663.65
S04090,2024-11-29,P012,C019,10,207.6,2076.0
S04091,2024-11-29,P011,C016,1,79.03,79.03
S04092,2024-11-29,P008,C003,8,39.0,312.0
S04093,2024-11-29,P002,C003,4,30.66,122.64
S04094,2024-11-29,P012,C004,8,197.59,1580.72
S04095,2024-11-29,P006,C008,10,262.09,2620.9
S04096,2024-11-29,P001,C011,5,1306.83,6534.15
S04097,2024-11-29,P012,C015,4,202.26,809.04
S04098,2024-11-29,P002,C001,3,30.27,90.81
S04099,2024-11-29,P011,C001,9,79.55,715.95
S04100,2024-11-30,P003,C015,5,50.98,254.9
S04101,2024-11-30,P007,C018,1,487.65,487.65
S04102,2024-11-30,P002,C017,8,29.01,232.08
S04103,2024-11-30,P008,C010,3,38.15,114.45
S04104,2024-11-30,P010,C011,7,8.64,60.48
S04105,2024-11-30,P003,C003,4,49.9,199.6
S04106,2024-11-30,P004,C001,7,92.47,647.29
S04107,2024-11-30,P013,C006,7,143.15,1002.05
S04108,2024-11-30,P003,C008,6,51.82,310.92
S04109,2024-11-30,P010,C016,4,9.18,36.72
S04110,2024-11-30,P013,C004,2,144.96,289.92
S04111,2024-12-01,P012,C020,10,190.46,1904.6
S04112,2024-12-01,P008,C012,7,38.07,266.49
S04113,2024-12-01,P009,C012,9,12.48,112.32
S04114,2024-12-01,P008,C002,5,39.74,198.7
S04115,2024-12-01,P012,C014,2,191.29,382.58
S04116,2024-12-01,P005,C012,8,346.54,2772.32
S04117,2024-12-01,P015,C008,3,5.76,17.28
S04118,2024-12-01,P003,C003,10,48.42,484.2
S04119,2024-12-02,P008,C018,6,40.22,241.32
S04120,2024-12-02,P008,C003,3,40.32,120.96
S04121,2024-12-02,P002,C018,1,29.19,29.19
S04122,2024-12-02,P003,C010,3,51.22,153.66
S04123,2024-12-02,P007,C001,6,477.99,2867.94
S04124,2024-12-02,P013,C001,2,150.36,300.72
S04125,2024-12-02,P005,C019,9,332.8,2995.2
S04126,2024-12-02,P015,C005,6,6.24,37.44
S04127,2024-12-03,P013,C007,4,152.45,609.8
S04128,2024-12-03,P008,C016,4,38.39,153.56
S04129,2024-12-03,P007,C018,9,517.92,4661.28
S04130,2024-12-03,P002,C005,3,31.06,93.18
S04131,2024-12-03,P003,C003,8,50.06,400.48
S04132,2024-12-03,P002,C019,3,29.23,87.69
S04133,2024-12-03,P013,C014,6,156.55,939.3
S04134,2024-12-03,P014,C009,7,172.06,1204.42
S04135,2024-12-03,P007,C002,6,514.02,3084.12
S04136,2024-12-03,P001,C007,6,1285.79,7714.74
S04137,2024-12-04,P014,C008,3,179.62,538.86
S04138,2024-12-04,P013,C017,7,152.18,1065.26
S04139,2024-12-04,P013,C006,4,151.47,605.88
S04140,2024-12-04,P005,C016,2,347.64,695.28
S04141,2024-12-04,P001,C014,2,1308.01,2616.02
S04142,2024-12-04,P012,C005,1,197.38,197.38
S04143,2024-12-04,P007,C009,8,507.5,4060.0
S04144,2024-12-04,P015,C011,5,6.19,30.95
S04145,2024-12-04,P010,C011,5,9.31,46.55
S04146,2024-12-04,P008,C017,8,39.53,316.24
S04147,2024-12-04,P014,C019,9,187.61,1688.49
S04148,2024-12-05,P010,C019,3,8.96,26.88
S04149,2024-12-05,P002,C016,6,30.09,180.54
S04150,2024-12-05,P010,C003,5,9.11,45.55
S04151,2024-12-05,P015,C009,5,6.05,30.25
S04152,2024-12-05,P004,C011,6,93.65,561.9
S04153,2024-12-05,P010,C007,6,9.41,56.46
S04154,2024-12-05,P004,C011,9,91.57,824.13
S04155,2024-12-05,P005,C009,10,347.32,3473.2
S04156,2024-12-05,P011,C007,10,83.11,831.1
S04157,2024-12-05,P003,C010,4,50.93,203.72
S04158,2024-12-05,P006,C018,9,245.52,2209.68
S04159,2024-12-06,P010,C017,3,8.65,25.95
S04160,2024-12-06,P012,C010,4,194.1,776.4
S04161,2024-12-06,P013,C011,3,155.8,467.4
S04162,2024-12-06,P013,C016,6,146.17,877.02
S04163,2024-12-06,P008,C009,10,39.83,398.3
S04164,2024-12-06,P006,C005,5,252.64,1263.2
S04165,2024-12-06,P005,C004,7,360.95,2526.65
S04166,2024-12-06,P007,C001,2,484.44,968.88
S04167,2024-12-06,P015,C009,8,5.96,47.68
S04168,2024-12-06,P009,C019,5,13.0,65.0
S04169,2024-12-07,P004,C009,1,94.32,94.32
S04170,2024-12-07,P011,C016,10,76.86,768.6
S04171,2024-12-07,P007,C013,6,480.96,2885.76
S04172,2024-12-07,P003,C004,6,51.29,307.74
S04173,2024-12-07,P001,C002,2,1271.05,2542.1
S04174,2024-12-07,P009,C018,5,12.51,62.55
S04175,2024-12-07,P002,C014,4,28.61,114.44
S04176,2024-12-07,P011,C019,1,76.07,76.07
S04177,2024-12-07,P006,C020,5,244.59,1222.95
S04178,2024-12-07,P004,C008,4,91.05,364.2
S04179,2024-12-08,P013,C009,9,147.79,1330.11
S04180,2024-12-08,P004,C005,1,90.47,90.47
S04181,2024-12-08,P006,C008,3,257.63,772.89
S04182,2024-12-08,P014,C013,4,180.74,722.96
S04183,2024-12-08,P001,C006,2,1309.25,2618.5
S04184,2024-12-08,P010,C009,8,8.65,69.2
S04185,2024-12-08,P004,C014,4,87.67,350.68
S04186,2024-12-08,P010,C006,3,9.37,28.11
S04187,2024-12-08,P005,C004,1,340.85,340.85
S04188,2024-12-08,P005,C014,10,362.62,3626.2
S04189,2024-12-08,P014,C013,8,174.83,1398.64
S04190,2024-12-09,P014,C003,7,183.81,1286.67
S04191,2024-12-09,P008,C005,7,41.39,289.73
S04192,2024-12-09,P013,C013,1,150.61,150.61
S04193,2024-12-09,P005,C007,8,347.77,2782.16
S04194,2024-12-09,P015,C017,6,5.88,35.28
S04195,2024-12-09,P008,C017,10,39.54,395.4
S04196,2024-12-09,P008,C020,4,39.48,157.92
S04197,2024-12-10,P002,C020,7,29.0,203.0
S04198,2024-12-10,P007,C007,4,490.7,1962.8
S04199,2024-12-10,P007,C009,4,510.74,2042.96
S04200,2024-12-10,P015,C008,7,6.05,42.35
S04201,2024-12-10,P008,C001,10,38.97,389.7
S04202,2024-12-10,P012,C003,8,204.25,1634.0
S04203,2024-12-10,P001,C013,10,1279.86,12798.6
S04204,2024-12-10,P007,C001,8,496.8,3974.4
S04205,2024-12-10,P008,C014,2,39.74,79.48
S04206,2024-12-10,P006,C008,5,246.66,1233.3
S04207,2024-12-10,P005,C016,3,338.39,1015.17
S04208,2024-12-10,P014,C019,9,181.77,1635.93
S04209,2024-12-11,P014,C002,7,177.55,1242.85
S04210,2024-12-11,P013,C008,2,153.1,306.2
S04211,2024-12-11,P003,C003,10,50.97,509.7
S04212,2024-12-11,P001,C009,2,1303.27,2606.54
S04213,2024-12-11,P005,C015,3,342.75,1028.25
S04214,2024-12-11,P014,C014,5,186.67,933.35
S04215,2024-12-11,P003,C008,7,49.05,343.35
S04216,2024-12-11,P009,C003,4,13.47,53.88
S04217,2024-12-12,P001,C019,3,1272.46,3817.38
S04218,2024-12-12,P008,C014,3,38.94,116.82
S04219,2024-12-12,P013,C007,10,153.18,1531.8
S04220,2024-12-12,P002,C004,5,30.94,154.7
S04221,2024-12-12,P003,C018,2,51.39,102.78
S04222,2024-12-12,P009,C012,3,12.54,37.62
S04223,2024-12-12,P015,C006,4,6.16,24.64
S04224,2024-12-12,P006,C006,5,250.32,1251.6
S04225,2024-12-12,P001,C017,9,1351.32,12161.88
S04226,2024-12-12,P007,C005,3,477.41,1432.23
S04227,2024-12-12,P003,C005,4,51.8,207.2
S04228,2024-12-13,P010,C009,8,8.76,70.08
S04229,2024-12-13,P003,C004,4,48.3,193.2
S04230,2024-12-13,P010,C002,2,9.42,18.84
S04231,2024-12-13,P003,C001,5,49.79,248.95
S04232,2024-12-13,P013,C016,7,150.74,1055.18
S04233,2024-12-13,P012,C013,9,199.32,1793.88
S04234,2024-12-13,P011,C017,6,82.28,493.68
S04235,2024-12-13,P010,C013,5,9.01,45.05
S04236,2024-12-13,P007,C006,9,517.89,4661.01
S04237,2024-12-14,P013,C002,4,143.59,574.36
S04238,2024-12-14,P006,C010,2,252.6,505.2
S04239,2024-12-14,P007,C013,7,489.97,3429.79
S04240,2024-12-14,P001,C011,8,1260.82,10086.56
S04241,2024-12-14,P001,C007,7,1335.75,9350.25
S04242,2024-12-14,P013,C005,8,155.47,1243.76
S04243,2024-12-14,P013,C005,5,148.44,742.2
S04244,2024-12-14,P003,C001,4,52.01,208.04
S04245,2024-12-15,P008,C013,8,40.84,326.72
S04246,2024-12-15,P006,C007,8,240.75,1926.0
S04247,2024-12-15,P001,C008,3,1351.6,4054.8
S04248,2024-12-15,P015,C004,5,5.91,29.55
S04249,2024-12-15,P006,C015,7,259.67,1817.69
S04250,2024-12-15,P014,C014,2,181.76,363.52
S04251,2024-12-15,P006,C017,9,249.42,2244.78
S04252,2024-12-15,P015,C016,2,5.9,11.8
S04253,2024-12-15,P004,C010,9,86.98,782.82
S04254,2024-12-16,P003,C018,5,47.79,238.95
S04255,2024-12-16,P009,C007,9,12.82,115.38
S04256,2024-12-16,P008,C013,6,41.18,247.08
S04257,2024-12-16,P008,C012,10,39.3,393.0
S04258,2024-12-16,P006,C002,9,252.13,2269.17
S04259,2024-12-16,P015,C015,8,5.95,47.6
S04260,2024-12-16,P009,C002,9,13.29,119.61
S04261,2024-12-17,P009,C003,3,13.55,40.65
S04262,2024-12-17,P007,C011,8,511.56,4092.48
S04263,2024-12-17,P011,C009,3,77.13,231.39
S04264,2024-12-17,P015,C007,2,6.06,12.12
S04265,2024-12-17,P005,C013,4,333.96,1335.84
S04266,2024-12-17,P005,C001,3,339.3,1017.9
S04267,2024-12-17,P010,C007,7,9.26,64.82
S04268,2024-12-17,P015,C005,7,6.02,42.14
S04269,2024-12-17,P005,C007,1,367.18,367.18
S04270,2024-12-17,P003,C002,5,51.13,255.65
S04271,2024-12-17,P013,C003,4,149.51,598.04
S04272,2024-12-18,P015,C016,2,5.74,11.48
S04273,2024-12-18,P008,C011,10,40.9,409.0
S04274,2024-12-18,P006,C016,5,251.92,1259.6
S04275,2024-12-18,P009,C011,6,13.02,78.12
S04276,2024-12-18,P011,C019,9,81.45,733.05
S04277,2024-12-18,P013,C020,4,145.88,583.52
S04278,2024-12-18,P001,C014,8,1270.37,10162.96
S04279,2024-12-18,P009,C010,8,13.6,108.8
S04280,2024-12-19,P001,C019,5,1339.21,6696.05
S04281,2024-12-19,P005,C004,3,351.92,1055.76
S04282,2024-12-19,P014,C008,4,179.35,717.4
S04283,2024-12-19,P003,C004,9,50.02,450.18
S04284,2024-12-19,P007,C013,7,503.32,3523.24
S04285,2024-12-19,P005,C003,4,338.18,1352.72
S04286,2024-12-19,P008,C003,6,41.69,250.14
S04287,2024-12-19,P001,C014,7,1340.95,9386.65
S04288,2024-12-19,P003,C014,8,52.38,419.04
S04289,2024-12-19,P006,C012,2,245.19,490.38
S04290,2024-12-20,P015,C016,7,6.04,42.28
S04291,2024-12-20,P007,C014,4,489.31,1957.24
S04292,2024-12-20,P010,C006,6,8.68,52.08
S04293,2024-12-20,P006,C019,7,258.82,1811.74
S04294,2024-12-20,P002,C003,2,30.88,61.76
S04295,2024-12-20,P001,C005,9,1290.7,11616.3
S04296,2024-12-20,P015,C003,3,6.28,18.84
S04297,2024-12-20,P001,C016,3,1239.24,3717.72
S04298,2024-12-20,P005,C012,6,355.8,2134.8
S04299,2024-12-20,P002,C002,3,31.17,93.51
S04300,2024-12-21,P002,C002,10,28.74,287.4
S04301,2024-12-21,P001,C020,1,1341.78,1341.78
S04302,2024-12-21,P004,C006,7,92.91,650.37
S04303,2024-12-21,P008,C004,5,40.36,201.8
S04304,2024-12-21,P010,C017,2,9.29,18.58
S04305,2024-12-21,P005,C005,2,348.67,697.34
S04306,2024-12-21,P014,C009,3,182.57,547.71
S04307,2024-12-21,P012,C017,2,199.92,399.84
S04308,2024-12-21,P004,C010,1,89.03,89.03
S04309,2024-12-22,P011,C006,8,82.47,659.76
S04310,2024-12-22,P006,C017,5,244.83,1224.15
S04311,2024-12-22,P012,C013,7,206.13,1442.91
S04312,2024-12-22,P004,C010,6,87.39,524.34
S04313,2024-12-22,P008,C005,3,38.14,114.42
S04314,2024-12-22,P001,C019,2,1254.19,2508.38
S04315,2024-12-22,P008,C005,3,40.88,122.64
S04316,2024-12-22,P005,C011,6,352.76,2116.56
S04317,2024-12-22,P012,C016,7,198.19,1387.33
S04318,2024-12-23,P011,C018,10,78.41,784.1
S04319,2024-12-23,P012,C007,8,203.11,1624.88
S04320,2024-12-23,P006,C006,7,242.28,1695.96
S04321,2024-12-23,P002,C002,1,31.01,31.01
S04322,2024-12-23,P013,C009,7,145.29,1017.03
S04323,2024-12-23,P008,C015,7,41.12,287.84
S04324,2024-12-23,P014,C011,8,173.38,1387.04
S04325,2024-12-23,P006,C014,6,261.44,1568.64
S04326,2024-12-23,P013,C019,3,142.6,427.8
S04327,2024-12-23,P013,C006,5,148.73,743.65
S04328,2024-12-23,P008,C011,3,38.16,114.48
S04329,2024-12-23,P003,C008,9,50.51,454.59
S04330,2024-12-24,P015,C007,3,5.94,17.82
S04331,2024-12-24,P013,C001,6,153.16,918.96
S04332,2024-12-24,P013,C020,6,147.55,885.3
S04333,2024-12-24,P002,C016,9,29.1,261.9
S04334,2024-12-24,P003,C011,9,48.86,439.74
S04335,2024-12-24,P007,C017,10,505.61,5056.1
S04336,2024-12-24,P010,C007,7,9.23,64.61
S04337,2024-12-24,P012,C002,8,209.27,1674.16
S04338,2024-12-24,P010,C018,5,9.02,45.1
S04339,2024-12-25,P001,C010,6,1237.32,7423.92
S04340,2024-12-25,P010,C003,8,9.29,74.32
S04341,2024-12-25,P007,C015,10,503.58,5035.8
S04342,2024-12-25,P015,C011,10,5.82,58.2
S04343,2024-12-25,P005,C010,1,361.08,361.08
S04344,2024-12-25,P011,C019,5,79.15,395.75
S04345,2024-12-25,P001,C017,4,1240.26,4961.04
S04346,2024-12-25,P014,C015,4,178.14,712.56
S04347,2024-12-25,P007,C002,2,515.11,1030.22
S04348,2024-12-25,P005,C018,9,365.39,3288.51
S04349,2024-12-26,P009,C010,10,13.2,132.0
S04350,2024-12-26,P008,C019,4,40.13,160.52
S04351,2024-12-26,P009,C010,2,13.45,26.9
S04352,2024-12-26,P015,C013,9,6.13,55.17
S04353,2024-12-26,P003,C018,4,47.56,190.24
S04354,2024-12-26,P007,C003,6,507.33,3043.98
S04355,2024-12-26,P008,C001,2,38.51,77.02
S04356,2024-12-27,P012,C009,3,203.14,609.42
S04357,2024-12-27,P011,C009,7,77.29,541.03
S04358,2024-12-27,P007,C007,3,493.06,1479.18
S04359,2024-12-27,P013,C010,5,157.46,787.3
S04360,2024-12-27,P012,C018,2,191.51,383.02
S04361,2024-12-27,P003,C004,1,52.26,52.26
S04362,2024-12-27,P002,C009,3,28.83,86.49
S04363,2024-12-27,P008,C011,2,39.99,79.98
S04364,2024-12-27,P014,C018,8,180.18,1441.44
S04365,2024-12-27,P008,C020,5,41.13,205.65
S04366,2024-12-27,P006,C003,6,241.9,1451.4
S04367,2024-12-27,P013,C007,9,156.66,1409.94
S04368,2024-12-28,P001,C020,2,1363.97,2727.94
S04369,2024-12-28,P003,C005,6,48.29,289.74
S04370,2024-12-28,P014,C018,4,179.61,718.44
S04371,2024-12-28,P015,C012,1,5.89,5.89
S04372,2024-12-28,P007,C014,2,515.35,1030.7
S04373,2024-12-28,P013,C013,4,145.0,580.0
S04374,2024-12-28,P010,C016,10,9.21,92.1
S04375,2024-12-28,P002,C008,8,30.16,241.28
S04376,2024-12-28,P008,C013,6,40.56,243.36
S04377,2024-12-28,P004,C002,1,89.57,89.57
S04378,2024-12-28,P001,C019,6,1237.22,7423.32
S04379,2024-12-28,P011,C012,6,79.31,475.86
